OBJECTID,Year,Value,sex
3457267,2017,1,0
3457267,2017,1,1
3457268,2017,3,0
3457268,2017,1,1
3457269,2017,2,0
3457269,2017,0,1
3457270,2017,2,0
3457270,2017,0,1
3457271,2017,1,0
3457271,2017,3,1
3457272,2017,1,0
3457272,2017,0,1
3457273,2017,2,0
3457273,2017,0,1
3457274,2017,1,0
3457274,2017,1,1
3457275,2017,0,0
3457275,2017,3,1
3457276,2017,1,0
3457276,2017,2,1
3457277,2017,3,0
3457277,2017,0,1
3457278,2017,1,0
3457278,2017,0,1
3457279,2017,1,0
3457279,2017,0,1
3457280,2017,2,0
3457280,2017,0,1
3457281,2017,1,0
3457281,2017,4,1
3457282,2017,1,0
3457282,2017,1,1
3457283,2017,1,0
3457283,2017,0,1
3457284,2017,0,0
3457284,2017,2,1
3457285,2017,1,0
3457285,2017,0,1
3457286,2017,0,0
3457286,2017,2,1
3457287,2017,2,0
3457287,2017,1,1
3457288,2017,1,0
3457288,2017,2,1
3457289,2017,2,0
3457289,2017,2,1
3457290,2017,1,0
3457290,2017,0,1
3457291,2017,2,0
3457291,2017,0,1
3457292,2017,1,0
3457292,2017,1,1
3457293,2017,1,0
3457293,2017,0,1
3457294,2017,3,0
3457294,2017,0,1
3457295,2017,1,0
3457295,2017,0,1
3457296,2017,1,0
3457296,2017,1,1
3457297,2017,3,0
3457297,2017,1,1
3457298,2017,2,0
3457298,2017,0,1
3457299,2017,1,0
3457299,2017,1,1
3457300,2017,1,0
3457300,2017,0,1
3457301,2017,1,0
3457301,2017,0,1
3457302,2017,0,0
3457302,2017,2,1
3457303,2017,6,0
3457303,2017,2,1
3457304,2017,1,0
3457304,2017,1,1
3457305,2017,1,0
3457305,2017,3,1
3457306,2017,2,0
3457306,2017,1,1
3457307,2017,0,0
3457307,2017,1,1
3457308,2017,1,0
3457308,2017,2,1
3457309,2017,1,0
3457309,2017,2,1
3457310,2017,2,0
3457310,2017,0,1
3457311,2017,2,0
3457311,2017,3,1
3457312,2017,1,0
3457312,2017,1,1
3457313,2017,1,0
3457313,2017,0,1
3457314,2017,5,0
3457314,2017,4,1
3457315,2017,1,0
3457315,2017,0,1
3457316,2017,1,0
3457316,2017,1,1
3457317,2017,0,0
3457317,2017,1,1
3457318,2017,0,0
3457318,2017,2,1
3457319,2017,2,0
3457319,2017,0,1
3457320,2017,1,0
3457320,2017,0,1
3457321,2017,2,0
3457321,2017,0,1
3457322,2017,2,0
3457322,2017,0,1
3457323,2017,1,0
3457323,2017,0,1
3457324,2017,1,0
3457324,2017,1,1
3457325,2017,1,0
3457325,2017,1,1
3457326,2017,2,0
3457326,2017,0,1
3457327,2017,2,0
3457327,2017,0,1
3457328,2017,0,0
3457328,2017,1,1
3457329,2017,2,0
3457329,2017,0,1
3457330,2017,3,0
3457330,2017,0,1
3457331,2017,2,0
3457331,2017,2,1
3457332,2017,1,0
3457332,2017,0,1
3457333,2017,1,0
3457333,2017,2,1
3457334,2017,0,0
3457334,2017,4,1
3457335,2017,0,0
3457335,2017,2,1
3457336,2017,3,0
3457336,2017,0,1
3457337,2017,1,0
3457337,2017,1,1
3457338,2017,0,0
3457338,2017,2,1
3457339,2017,1,0
3457339,2017,1,1
3457340,2017,1,0
3457340,2017,1,1
3457341,2017,4,0
3457341,2017,2,1
3457342,2017,2,0
3457342,2017,1,1
3457343,2017,1,0
3457343,2017,0,1
3457344,2017,2,0
3457344,2017,1,1
3457345,2017,3,0
3457345,2017,0,1
3457346,2017,1,0
3457346,2017,2,1
3457347,2017,0,0
3457347,2017,2,1
3457348,2017,1,0
3457348,2017,0,1
3457349,2017,2,0
3457349,2017,2,1
3457350,2017,1,0
3457350,2017,0,1
3457351,2017,0,0
3457351,2017,2,1
3457352,2017,1,0
3457352,2017,1,1
3457353,2017,2,0
3457353,2017,1,1
3457354,2017,3,0
3457354,2017,1,1
3457355,2017,1,0
3457355,2017,1,1
3457356,2017,1,0
3457356,2017,0,1
3457357,2017,5,0
3457357,2017,2,1
3457358,2017,1,0
3457358,2017,1,1
3457359,2017,1,0
3457359,2017,1,1
3457360,2017,1,0
3457360,2017,1,1
3457361,2017,2,0
3457361,2017,2,1
3457362,2017,1,0
3457362,2017,1,1
3457363,2017,1,0
3457363,2017,1,1
3457364,2017,2,0
3457364,2017,0,1
3457365,2017,1,0
3457365,2017,1,1
3457366,2017,1,0
3457366,2017,1,1
3457367,2017,2,0
3457367,2017,0,1
3457368,2017,2,0
3457368,2017,1,1
3457369,2017,1,0
3457369,2017,0,1
3457370,2017,0,0
3457370,2017,2,1
3457371,2017,2,0
3457371,2017,0,1
3457372,2017,1,0
3457372,2017,0,1
3457373,2017,1,0
3457373,2017,1,1
3457374,2017,2,0
3457374,2017,1,1
3457375,2017,1,0
3457375,2017,2,1
3457376,2017,1,0
3457376,2017,3,1
3457377,2017,2,0
3457377,2017,0,1
3457378,2017,0,0
3457378,2017,2,1
3457379,2017,1,0
3457379,2017,0,1
3457380,2017,3,0
3457380,2017,3,1
3457381,2017,0,0
3457381,2017,2,1
3457382,2017,0,0
3457382,2017,2,1
3457383,2017,2,0
3457383,2017,0,1
3457384,2017,1,0
3457384,2017,1,1
3457385,2017,2,0
3457385,2017,0,1
3457386,2017,1,0
3457386,2017,2,1
3457387,2017,2,0
3457387,2017,0,1
3457388,2017,4,0
3457388,2017,2,1
3457389,2017,2,0
3457389,2017,0,1
3457390,2017,0,0
3457390,2017,2,1
3457391,2017,2,0
3457391,2017,1,1
3457392,2017,2,0
3457392,2017,0,1
3457393,2017,1,0
3457393,2017,2,1
3457394,2017,1,0
3457394,2017,1,1
3457395,2017,3,0
3457395,2017,0,1
3457396,2017,0,0
3457396,2017,2,1
3457397,2017,2,0
3457397,2017,1,1
3457398,2017,0,0
3457398,2017,2,1
3457399,2017,1,0
3457399,2017,4,1
3457400,2017,1,0
3457400,2017,0,1
3457401,2017,2,0
3457401,2017,0,1
3457402,2017,1,0
3457402,2017,1,1
3457403,2017,2,0
3457403,2017,2,1
3457404,2017,2,0
3457404,2017,4,1
3457405,2017,1,0
3457405,2017,3,1
3457406,2017,1,0
3457406,2017,0,1
3457407,2017,1,0
3457407,2017,0,1
3457408,2017,3,0
3457408,2017,0,1
3457409,2017,4,0
3457409,2017,1,1
3457410,2017,1,0
3457410,2017,1,1
3457411,2017,1,0
3457411,2017,0,1
3457412,2017,1,0
3457412,2017,0,1
3457413,2017,1,0
3457413,2017,1,1
3457414,2017,1,0
3457414,2017,1,1
3457415,2017,1,0
3457415,2017,1,1
3457416,2017,1,0
3457416,2017,1,1
3457417,2017,1,0
3457417,2017,1,1
3457418,2017,1,0
3457418,2017,1,1
3457419,2017,2,0
3457419,2017,0,1
3457420,2017,2,0
3457420,2017,0,1
3457421,2017,2,0
3457421,2017,1,1
3457422,2017,0,0
3457422,2017,2,1
3457423,2017,1,0
3457423,2017,0,1
3457424,2017,4,0
3457424,2017,5,1
3457425,2017,2,0
3457425,2017,0,1
3457426,2017,0,0
3457426,2017,2,1
3457427,2017,2,0
3457427,2017,2,1
3457428,2017,1,0
3457428,2017,1,1
3457429,2017,1,0
3457429,2017,2,1
3457430,2017,0,0
3457430,2017,2,1
3457431,2017,0,0
3457431,2017,2,1
3457432,2017,2,0
3457432,2017,0,1
3457433,2017,1,0
3457433,2017,1,1
3457434,2017,0,0
3457434,2017,2,1
3457435,2017,1,0
3457435,2017,1,1
3457436,2017,1,0
3457436,2017,0,1
3457437,2017,4,0
3457437,2017,1,1
3457438,2017,1,0
3457438,2017,3,1
3457439,2017,1,0
3457439,2017,1,1
3457440,2017,3,0
3457440,2017,1,1
3457441,2017,1,0
3457441,2017,1,1
3457442,2017,3,0
3457442,2017,0,1
3457443,2017,1,0
3457443,2017,1,1
3457444,2017,1,0
3457444,2017,1,1
3457445,2017,2,0
3457445,2017,4,1
3457446,2017,1,0
3457446,2017,2,1
3457447,2017,1,0
3457447,2017,1,1
3457448,2017,2,0
3457448,2017,0,1
3457449,2017,1,0
3457449,2017,0,1
3457450,2017,2,0
3457450,2017,1,1
3457451,2017,0,0
3457451,2017,1,1
3457452,2017,0,0
3457452,2017,2,1
3457453,2017,1,0
3457453,2017,0,1
3457454,2017,2,0
3457454,2017,0,1
3457455,2017,1,0
3457455,2017,1,1
3457456,2017,3,0
3457456,2017,0,1
3457457,2017,1,0
3457457,2017,0,1
3457458,2017,1,0
3457458,2017,0,1
3457459,2017,4,0
3457459,2017,0,1
3457460,2017,1,0
3457460,2017,0,1
3457461,2017,2,0
3457461,2017,0,1
3457462,2017,2,0
3457462,2017,0,1
3457463,2017,1,0
3457463,2017,0,1
3457464,2017,2,0
3457464,2017,0,1
3457465,2017,1,0
3457465,2017,0,1
3457466,2017,1,0
3457466,2017,1,1
3457467,2017,2,0
3457467,2017,0,1
3457468,2017,2,0
3457468,2017,0,1
3457469,2017,1,0
3457469,2017,0,1
3457470,2017,2,0
3457470,2017,0,1
3457471,2017,2,0
3457471,2017,3,1
3457472,2017,2,0
3457472,2017,0,1
3457473,2017,2,0
3457473,2017,1,1
3457474,2017,1,0
3457474,2017,0,1
3457475,2017,1,0
3457475,2017,1,1
3457476,2017,1,0
3457476,2017,0,1
3457477,2017,2,0
3457477,2017,0,1
3457478,2017,0,0
3457478,2017,2,1
3457479,2017,1,0
3457479,2017,1,1
3457480,2017,1,0
3457480,2017,1,1
3457481,2017,3,0
3457481,2017,2,1
3457482,2017,3,0
3457482,2017,0,1
3457483,2017,1,0
3457483,2017,3,1
3457484,2017,2,0
3457484,2017,1,1
3457485,2017,0,0
3457485,2017,2,1
3457486,2017,2,0
3457486,2017,0,1
3457487,2017,0,0
3457487,2017,1,1
3457488,2017,0,0
3457488,2017,1,1
3457489,2017,1,0
3457489,2017,0,1
3457490,2017,1,0
3457490,2017,0,1
3457491,2017,1,0
3457491,2017,0,1
3457492,2017,1,0
3457492,2017,1,1
3457493,2017,1,0
3457493,2017,0,1
3457494,2017,2,0
3457494,2017,1,1
3457495,2017,1,0
3457495,2017,1,1
3457496,2017,2,0
3457496,2017,0,1
3457497,2017,1,0
3457497,2017,0,1
3457498,2017,1,0
3457498,2017,1,1
3457499,2017,1,0
3457499,2017,2,1
3457500,2017,2,0
3457500,2017,2,1
3457501,2017,1,0
3457501,2017,1,1
3457502,2017,2,0
3457502,2017,2,1
3457503,2017,1,0
3457503,2017,0,1
3457504,2017,1,0
3457504,2017,0,1
3457505,2017,1,0
3457505,2017,1,1
3457506,2017,1,0
3457506,2017,0,1
3457507,2017,0,0
3457507,2017,1,1
3457508,2017,0,0
3457508,2017,1,1
3457509,2017,1,0
3457509,2017,2,1
3457510,2017,0,0
3457510,2017,1,1
3457511,2017,0,0
3457511,2017,1,1
3457512,2017,2,0
3457512,2017,1,1
3457513,2017,2,0
3457513,2017,1,1
3457514,2017,2,0
3457514,2017,0,1
3457515,2017,2,0
3457515,2017,0,1
3457516,2017,2,0
3457516,2017,2,1
3457517,2017,1,0
3457517,2017,0,1
3457518,2017,2,0
3457518,2017,1,1
3457519,2017,1,0
3457519,2017,1,1
3457520,2017,0,0
3457520,2017,2,1
3457521,2017,2,0
3457521,2017,0,1
3457522,2017,2,0
3457522,2017,0,1
3457523,2017,1,0
3457523,2017,1,1
3457524,2017,2,0
3457524,2017,1,1
3457525,2017,2,0
3457525,2017,0,1
3457526,2017,1,0
3457526,2017,0,1
3457527,2017,1,0
3457527,2017,0,1
3457528,2017,1,0
3457528,2017,0,1
3457530,2017,2,0
3457530,2017,0,1
3457531,2017,2,0
3457531,2017,0,1
3457532,2017,1,0
3457532,2017,0,1
3457533,2017,1,0
3457533,2017,1,1
3457534,2017,0,0
3457534,2017,1,1
3457535,2017,3,0
3457535,2017,1,1
3457536,2017,0,0
3457536,2017,2,1
3457537,2017,1,0
3457537,2017,1,1
3457538,2017,2,0
3457538,2017,0,1
3457539,2017,2,0
3457539,2017,0,1
3457540,2017,0,0
3457540,2017,2,1
3457541,2017,1,0
3457541,2017,2,1
3457542,2017,1,0
3457542,2017,1,1
3457543,2017,1,0
3457543,2017,1,1
3457544,2017,2,0
3457544,2017,0,1
3457545,2017,1,0
3457545,2017,0,1
3457546,2017,1,0
3457546,2017,1,1
3457547,2017,1,0
3457547,2017,0,1
3457548,2017,1,0
3457548,2017,2,1
3457549,2017,1,0
3457549,2017,2,1
3457550,2017,2,0
3457550,2017,0,1
3457551,2017,1,0
3457551,2017,0,1
3457552,2017,2,0
3457552,2017,0,1
3457553,2017,0,0
3457553,2017,1,1
3457554,2017,1,0
3457554,2017,1,1
3457555,2017,4,0
3457555,2017,1,1
3457556,2017,2,0
3457556,2017,1,1
3457557,2017,0,0
3457557,2017,2,1
3457558,2017,1,0
3457558,2017,0,1
3457559,2017,3,0
3457559,2017,0,1
3457560,2017,2,0
3457560,2017,0,1
3457561,2017,2,0
3457561,2017,0,1
3457562,2017,1,0
3457562,2017,0,1
3457563,2017,2,0
3457563,2017,1,1
3457564,2017,1,0
3457564,2017,0,1
3457565,2017,1,0
3457565,2017,0,1
3457566,2017,1,0
3457566,2017,0,1
3457567,2017,1,0
3457567,2017,1,1
3457568,2017,0,0
3457568,2017,1,1
3457569,2017,0,0
3457569,2017,1,1
3457570,2017,2,0
3457570,2017,3,1
3457571,2017,1,0
3457571,2017,1,1
3457572,2017,2,0
3457572,2017,0,1
3457573,2017,1,0
3457573,2017,0,1
3457574,2017,1,0
3457574,2017,1,1
3457575,2017,1,0
3457575,2017,1,1
3457576,2017,2,0
3457576,2017,0,1
3457577,2017,2,0
3457577,2017,1,1
3457578,2017,0,0
3457578,2017,2,1
3457579,2017,1,0
3457579,2017,0,1
3457580,2017,1,0
3457580,2017,2,1
3457581,2017,2,0
3457581,2017,0,1
3457582,2017,2,0
3457582,2017,0,1
3457583,2017,0,0
3457583,2017,2,1
3457584,2017,4,0
3457584,2017,0,1
3457585,2017,1,0
3457585,2017,3,1
3457586,2017,1,0
3457586,2017,2,1
3457587,2017,1,0
3457587,2017,2,1
3457588,2017,0,0
3457588,2017,1,1
3457589,2017,1,0
3457589,2017,0,1
3457590,2017,2,0
3457590,2017,1,1
3457591,2017,1,0
3457591,2017,1,1
3457592,2017,1,0
3457592,2017,0,1
3457593,2017,2,0
3457593,2017,0,1
3457594,2017,0,0
3457594,2017,1,1
3457595,2017,1,0
3457595,2017,1,1
3457596,2017,0,0
3457596,2017,1,1
3457597,2017,1,0
3457597,2017,1,1
3457598,2017,1,0
3457598,2017,0,1
3457599,2017,2,0
3457599,2017,1,1
3457600,2017,1,0
3457600,2017,0,1
3457601,2017,2,0
3457601,2017,0,1
3457602,2017,2,0
3457602,2017,0,1
3457603,2017,1,0
3457603,2017,0,1
3457604,2017,0,0
3457604,2017,3,1
3457605,2017,3,0
3457605,2017,0,1
3457606,2017,0,0
3457606,2017,1,1
3457607,2017,0,0
3457607,2017,2,1
3457608,2017,0,0
3457608,2017,3,1
3457609,2017,2,0
3457609,2017,0,1
3457610,2017,1,0
3457610,2017,1,1
3457611,2017,0,0
3457611,2017,1,1
3457612,2017,1,0
3457612,2017,1,1
3457613,2017,1,0
3457613,2017,0,1
3457614,2017,2,0
3457614,2017,2,1
3457615,2017,0,0
3457615,2017,1,1
3457616,2017,1,0
3457616,2017,0,1
3457617,2017,2,0
3457617,2017,1,1
3457618,2017,1,0
3457618,2017,0,1
3457619,2017,1,0
3457619,2017,1,1
3457620,2017,0,0
3457620,2017,1,1
3457621,2017,1,0
3457621,2017,0,1
3457622,2017,3,0
3457622,2017,0,1
3457623,2017,1,0
3457623,2017,1,1
3457624,2017,1,0
3457624,2017,1,1
3457625,2017,2,0
3457625,2017,0,1
3457626,2017,2,0
3457626,2017,0,1
3457627,2017,1,0
3457627,2017,1,1
3457628,2017,1,0
3457628,2017,0,1
3457629,2017,2,0
3457629,2017,0,1
3457630,2017,2,0
3457630,2017,0,1
3457631,2017,0,0
3457631,2017,3,1
3457632,2017,2,0
3457632,2017,1,1
3457633,2017,1,0
3457633,2017,0,1
3457634,2017,0,0
3457634,2017,2,1
3457635,2017,3,0
3457635,2017,3,1
3457636,2017,1,0
3457636,2017,0,1
3457638,2017,1,0
3457638,2017,1,1
3457639,2017,2,0
3457639,2017,1,1
3457640,2017,0,0
3457640,2017,1,1
3457641,2017,0,0
3457641,2017,2,1
3457642,2017,0,0
3457642,2017,2,1
3457643,2017,0,0
3457643,2017,6,1
3457644,2017,1,0
3457644,2017,0,1
3457645,2017,0,0
3457645,2017,1,1
3457646,2017,1,0
3457646,2017,0,1
3457647,2017,1,0
3457647,2017,1,1
3457648,2017,1,0
3457648,2017,1,1
3457649,2017,2,0
3457649,2017,1,1
3457650,2017,1,0
3457650,2017,1,1
3457651,2017,2,0
3457651,2017,1,1
3457652,2017,2,0
3457652,2017,0,1
3457653,2017,1,0
3457653,2017,0,1
3457654,2017,1,0
3457654,2017,1,1
3457655,2017,2,0
3457655,2017,0,1
3457656,2017,0,0
3457656,2017,2,1
3457657,2017,0,0
3457657,2017,2,1
3457658,2017,1,0
3457658,2017,0,1
3457659,2017,1,0
3457659,2017,1,1
3457660,2017,2,0
3457660,2017,0,1
3457661,2017,2,0
3457661,2017,0,1
3457662,2017,1,0
3457662,2017,2,1
3457663,2017,3,0
3457663,2017,0,1
3457664,2017,0,0
3457664,2017,1,1
3457665,2017,1,0
3457665,2017,0,1
3457666,2017,2,0
3457666,2017,1,1
3457667,2017,2,0
3457667,2017,0,1
3457668,2017,3,0
3457668,2017,2,1
3457669,2017,2,0
3457669,2017,0,1
3457670,2017,2,0
3457670,2017,0,1
3457671,2017,2,0
3457671,2017,0,1
3457672,2017,0,0
3457672,2017,2,1
3457673,2017,1,0
3457673,2017,1,1
3457674,2017,0,0
3457674,2017,1,1
3457675,2017,0,0
3457675,2017,1,1
3457676,2017,0,0
3457676,2017,0,1
3457677,2017,3,0
3457677,2017,0,1
3457678,2017,1,0
3457678,2017,1,1
3457679,2017,2,0
3457679,2017,2,1
3457680,2017,2,0
3457680,2017,1,1
3457681,2017,1,0
3457681,2017,1,1
3457682,2017,1,0
3457682,2017,0,1
3457683,2017,2,0
3457683,2017,0,1
3457684,2017,1,0
3457684,2017,2,1
3457685,2017,4,0
3457685,2017,1,1
3457686,2017,1,0
3457686,2017,2,1
3457687,2017,2,0
3457687,2017,0,1
3457688,2017,2,0
3457688,2017,0,1
3457689,2017,1,0
3457689,2017,1,1
3457690,2017,1,0
3457690,2017,0,1
3457691,2017,3,0
3457691,2017,0,1
3457692,2017,1,0
3457692,2017,1,1
3457693,2017,1,0
3457693,2017,1,1
3457694,2017,1,0
3457694,2017,2,1
3457695,2017,1,0
3457695,2017,1,1
3457696,2017,2,0
3457696,2017,1,1
3457697,2017,1,0
3457697,2017,0,1
3457698,2017,1,0
3457698,2017,1,1
3457699,2017,1,0
3457699,2017,1,1
3457700,2017,1,0
3457700,2017,1,1
3457701,2017,2,0
3457701,2017,0,1
3457702,2017,2,0
3457702,2017,1,1
3457703,2017,1,0
3457703,2017,0,1
3457704,2017,1,0
3457704,2017,2,1
3457705,2017,1,0
3457705,2017,1,1
3457707,2017,1,0
3457707,2017,0,1
3457708,2017,2,0
3457708,2017,0,1
3457709,2017,2,0
3457709,2017,0,1
3457710,2017,2,0
3457710,2017,0,1
3457711,2017,2,0
3457711,2017,0,1
3457712,2017,2,0
3457712,2017,1,1
3457713,2017,3,0
3457713,2017,0,1
3457714,2017,1,0
3457714,2017,0,1
3457715,2017,1,0
3457715,2017,1,1
3457716,2017,1,0
3457716,2017,1,1
3457717,2017,2,0
3457717,2017,0,1
3457718,2017,1,0
3457718,2017,0,1
3457719,2017,1,0
3457719,2017,2,1
3457720,2017,1,0
3457720,2017,0,1
3457721,2017,0,0
3457721,2017,2,1
3457722,2017,0,0
3457722,2017,1,1
3457723,2017,0,0
3457723,2017,2,1
3457724,2017,2,0
3457724,2017,0,1
3457725,2017,1,0
3457725,2017,3,1
3457726,2017,1,0
3457726,2017,1,1
3457727,2017,3,0
3457727,2017,3,1
3457728,2017,1,0
3457728,2017,1,1
3457729,2017,1,0
3457729,2017,1,1
3457730,2017,1,0
3457730,2017,2,1
3457731,2017,1,0
3457731,2017,2,1
3457732,2017,2,0
3457732,2017,1,1
3457733,2017,3,0
3457733,2017,1,1
3457734,2017,2,0
3457734,2017,0,1
3457735,2017,2,0
3457735,2017,0,1
3457736,2017,1,0
3457736,2017,0,1
3457737,2017,1,0
3457737,2017,0,1
3457738,2017,3,0
3457738,2017,0,1
3457739,2017,1,0
3457739,2017,0,1
3457740,2017,1,0
3457740,2017,2,1
3457741,2017,1,0
3457741,2017,1,1
3457742,2017,2,0
3457742,2017,0,1
3457743,2017,1,0
3457743,2017,0,1
3457744,2017,2,0
3457744,2017,0,1
3457745,2017,2,0
3457745,2017,0,1
3457746,2017,1,0
3457746,2017,0,1
3457747,2017,1,0
3457747,2017,1,1
3457748,2017,0,0
3457748,2017,2,1
3457749,2017,1,0
3457749,2017,0,1
3457750,2017,0,0
3457750,2017,2,1
3457751,2017,1,0
3457751,2017,0,1
3457752,2017,2,0
3457752,2017,0,1
3457753,2017,1,0
3457753,2017,1,1
3457754,2017,2,0
3457754,2017,0,1
3457755,2017,2,0
3457755,2017,0,1
3457756,2017,0,0
3457756,2017,1,1
3457757,2017,1,0
3457757,2017,0,1
3457758,2017,1,0
3457758,2017,1,1
3457759,2017,2,0
3457759,2017,0,1
3457760,2017,0,0
3457760,2017,1,1
3457761,2017,1,0
3457761,2017,0,1
3457762,2017,2,0
3457762,2017,2,1
3457763,2017,1,0
3457763,2017,3,1
3457764,2017,2,0
3457764,2017,0,1
3457765,2017,2,0
3457765,2017,1,1
3457766,2017,1,0
3457766,2017,0,1
3457767,2017,0,0
3457767,2017,2,1
3457768,2017,0,0
3457768,2017,2,1
3457769,2017,1,0
3457769,2017,1,1
3457770,2017,1,0
3457770,2017,0,1
3457771,2017,0,0
3457771,2017,2,1
3457772,2017,2,0
3457772,2017,0,1
3457773,2017,1,0
3457773,2017,0,1
3457774,2017,1,0
3457774,2017,1,1
3457775,2017,2,0
3457775,2017,3,1
3457776,2017,1,0
3457776,2017,1,1
3457777,2017,2,0
3457777,2017,0,1
3457778,2017,1,0
3457778,2017,1,1
3457779,2017,2,0
3457779,2017,1,1
3457780,2017,2,0
3457780,2017,2,1
3457781,2017,2,0
3457781,2017,0,1
3457782,2017,1,0
3457782,2017,1,1
3457783,2017,3,0
3457783,2017,2,1
3457784,2017,1,0
3457784,2017,1,1
3457785,2017,2,0
3457785,2017,0,1
3457786,2017,1,0
3457786,2017,1,1
3457787,2017,1,0
3457787,2017,1,1
3457788,2017,0,0
3457788,2017,1,1
3457789,2017,0,0
3457789,2017,1,1
3457790,2017,0,0
3457790,2017,1,1
3457791,2017,3,0
3457791,2017,0,1
3457792,2017,2,0
3457792,2017,0,1
3457793,2017,3,0
3457793,2017,1,1
3457794,2017,1,0
3457794,2017,1,1
3457795,2017,1,0
3457795,2017,1,1
3457796,2017,3,0
3457796,2017,0,1
3457797,2017,0,0
3457797,2017,2,1
3457798,2017,2,0
3457798,2017,0,1
3457799,2017,1,0
3457799,2017,1,1
3457800,2017,2,0
3457800,2017,0,1
3457801,2017,2,0
3457801,2017,0,1
3457802,2017,1,0
3457802,2017,1,1
3457803,2017,1,0
3457803,2017,1,1
3457804,2017,2,0
3457804,2017,0,1
3457805,2017,1,0
3457805,2017,1,1
3457806,2017,1,0
3457806,2017,0,1
3457807,2017,2,0
3457807,2017,0,1
3457808,2017,1,0
3457808,2017,0,1
3457809,2017,2,0
3457809,2017,2,1
3457810,2017,0,0
3457810,2017,2,1
3457811,2017,2,0
3457811,2017,0,1
3457812,2017,0,0
3457812,2017,1,1
3457813,2017,1,0
3457813,2017,1,1
3457814,2017,3,0
3457814,2017,0,1
3457815,2017,0,0
3457815,2017,1,1
3457816,2017,1,0
3457816,2017,2,1
3457817,2017,1,0
3457817,2017,1,1
3457818,2017,2,0
3457818,2017,0,1
3457819,2017,1,0
3457819,2017,0,1
3457820,2017,0,0
3457820,2017,1,1
3457821,2017,2,0
3457821,2017,0,1
3457822,2017,2,0
3457822,2017,0,1
3457823,2017,1,0
3457823,2017,1,1
3457824,2017,1,0
3457824,2017,0,1
3457825,2017,1,0
3457825,2017,2,1
3457826,2017,1,0
3457826,2017,0,1
3457827,2017,0,0
3457827,2017,2,1
3457828,2017,1,0
3457828,2017,0,1
3457829,2017,2,0
3457829,2017,0,1
3457830,2017,2,0
3457830,2017,0,1
3457831,2017,2,0
3457831,2017,1,1
3457832,2017,0,0
3457832,2017,1,1
3457833,2017,4,0
3457833,2017,0,1
3457834,2017,0,0
3457834,2017,1,1
3457835,2017,2,0
3457835,2017,0,1
3457836,2017,1,0
3457836,2017,2,1
3457837,2017,0,0
3457837,2017,2,1
3457838,2017,2,0
3457838,2017,1,1
3457839,2017,1,0
3457839,2017,0,1
3457840,2017,3,0
3457840,2017,0,1
3457841,2017,1,0
3457841,2017,1,1
3457842,2017,1,0
3457842,2017,1,1
3457843,2017,1,0
3457843,2017,1,1
3457844,2017,0,0
3457844,2017,1,1
3457845,2017,2,0
3457845,2017,0,1
3457846,2017,1,0
3457846,2017,0,1
3457847,2017,0,0
3457847,2017,2,1
3457848,2017,2,0
3457848,2017,1,1
3457849,2017,2,0
3457849,2017,1,1
3457850,2017,1,0
3457850,2017,1,1
3457851,2017,2,0
3457851,2017,0,1
3457852,2017,0,0
3457852,2017,1,1
3457853,2017,2,0
3457853,2017,0,1
3457854,2017,1,0
3457854,2017,0,1
3457855,2017,1,0
3457855,2017,1,1
3457856,2017,1,0
3457856,2017,1,1
3457857,2017,3,0
3457857,2017,0,1
3457858,2017,2,0
3457858,2017,0,1
3457859,2017,1,0
3457859,2017,1,1
3457860,2017,0,0
3457860,2017,1,1
3457861,2017,1,0
3457861,2017,1,1
3457862,2017,0,0
3457862,2017,2,1
3457863,2017,0,0
3457863,2017,4,1
3457864,2017,2,0
3457864,2017,0,1
3457865,2017,2,0
3457865,2017,0,1
3457866,2017,1,0
3457866,2017,1,1
3457867,2017,1,0
3457867,2017,1,1
3457868,2017,1,0
3457868,2017,4,1
3457869,2017,0,0
3457869,2017,1,1
3457870,2017,2,0
3457870,2017,0,1
3457871,2017,1,0
3457871,2017,3,1
3457872,2017,0,0
3457872,2017,2,1
3457873,2017,1,0
3457873,2017,1,1
3457874,2017,1,0
3457874,2017,1,1
3457875,2017,1,0
3457875,2017,1,1
3457876,2017,1,0
3457876,2017,1,1
3457877,2017,2,0
3457877,2017,1,1
3457878,2017,0,0
3457878,2017,2,1
3457879,2017,1,0
3457879,2017,1,1
3457880,2017,1,0
3457880,2017,0,1
3457881,2017,2,0
3457881,2017,0,1
3457882,2017,3,0
3457882,2017,3,1
3457883,2017,0,0
3457883,2017,2,1
3457884,2017,3,0
